#GazePositionCoordinates;Int32;Double;EyeLaterality;GazeState;Double;Double;Double;Double;GazePositionCoordinates;Double;Double;Double;GazePositionCoordinates;Int32;Double;
#EndPosition;EndRecordIndex;EndTimeMiliseconds;EyeLaterality;GazeState;MaximalAcceleration;MaximalSpeed;MinimalAcceleration;MinimalSpeed;PositionAveraged;PositionDisplacement;PositionPathLength;PositionVariance;StartPosition;StartRecordIndex;StartTimeMiliseconds;
(559.04, 601.52);293;2769845.725;Right;Saccade;462.472728725069;940.331277157152;0;0.744311762637122;(489.282644599212, 496.719087358217);242.457618977008;63896.1800193017;NaN;(761.15, 467.59);0;2768679.267
(456.97, 475.68);73;2768972.518;Left;Saccade;87.5613090991585;171.849018562787;0.0580600484448198;0.197385183393284;(336.433333333333, 362.8346875);24.0318621833598;15906.4999638105;NaN;(441.07, 493.7);24;2768775.196
(449.64, 463.38);78;2768992.128;Left;Fixation;0.211140691999548;1.08759511235902;0.025245588083858;0.521253975031718;(452.071, 470.286);14.318481064694;15.7691956208612;4.54299612636118;(456.97, 475.68);74;2768972.518
(366.12, 755.75);100;2769078.412;Left;Saccade;100.08888545453;213.940603307573;0.0414133957555579;0.137069658896965;(337.6990625, 381.792);304.065465483997;6915.96759008162;NaN;(449.64, 463.38);79;2768992.128
(356.49, 764.55);107;2769106.266;Left;Fixation;0.86490178337206;2.64867265355141;0.406716791964586;0.062948726504634;(362.496428571429, 758.221428571429);13.0451868518622;36.941353774266;6.2229033097881;(366.12, 755.75);101;2769078.412
(353.28, 807.6);123;2769170.616;Left;Saccade;108.853605808521;219.007874390501;0.207234622172995;0.353163220389668;(264.7046875, 593.9084375);43.169510073662;6970.08889699336;NaN;(356.49, 764.55);108;2769106.266
(347.16, 797.19);132;2769206.814;Left;Fixation;0.335176284902377;1.07868697072963;0.0638165541712317;0.312070958078205;(350.683333333333, 804.529444444444);12.0756987375472;21.840866621202;4.05164693717848;(353.28, 807.6);124;2769170.616
(334.3, 793.04);148;2769271.164;Left;Saccade;107.447368521174;216.123095488669;0.0435501514897583;0.0874465708383498;(255.49875, 595.7121875);13.5130344482652;6927.00378236737;NaN;(347.16, 797.19);133;2769206.814
(348.98, 792.47);159;2769315.405;Left;Fixation;0.628154037201786;2.01937521395379;0.10591426056177;0.227766931694457;(341.195454545455, 793.115909090909);14.6910619085211;34.6440875829824;3.08609800409581;(334.3, 793.04);149;2769271.164
(649.27, 735.01);173;2769371.48;Left;Saccade;123.274251096409;248.009013089186;0.13297222138597;0.869868276312889;(456.016, 585.22575);305.73801808084;6064.53151676251;NaN;(348.98, 792.47);160;2769315.405
(663.47, 731.74);190;2769439.508;Left;Fixation;0.744730989434089;1.92650103815179;0.0316560833367307;0.302200264725236;(656.370588235294, 730.189705882353);14.5716471272125;63.0514750663066;4.52545268376532;(649.27, 735.01);174;2769371.48
(663.74, 737.13);198;2769471.51;Left;Saccade;123.582982361447;247.833674063877;0.0788887325233897;0.202561718989533;(496.426875, 549.538125);5.39675828623071;3960.30856792383;NaN;(663.47, 731.74);191;2769439.508
(665.6, 737.89);200;2769479.511;Left;Fixation;0.389571371690488;1.02396627430638;0.252377265080906;0.540052080821833;(666.215, 737.715);2.009278477464;6.25709738695501;2.05086889577627;(663.74, 737.13);199;2769471.51
(667.56, 734);204;2769495.512;Left;Saccade;124.160676616523;248.476850860267;0.293696803693873;0.399703014749694;(500.3125, 551.92875);4.35588108193963;1991.1695037322;372.669523029413;(665.6, 737.89);201;2769479.511
(664.08, 741.13);220;2769559.294;Left;Fixation;0.522180224456411;1.71452399238354;0.0495725671512406;0.0589873717675466;(662.549375, 733.8915625);7.93393345069136;49.0824913215719;6.05204644215922;(667.56, 734);205;2769495.512
(663.76, 742.44);224;2769574.997;Left;Saccade;129.414536196751;254.17806877399;0.450038411496327;0.0951001258415507;(497.92, 557.34625);1.34851770474109;1998.01993178466;373.590150185832;(664.08, 741.13);221;2769559.294
(660.66, 740);226;2769582.849;Left;Fixation;0.28603013588602;0.906163398867734;0.21240582157228;0.560580934399882;(662.43, 740.14);3.94507287638649;5.75843825237588;1.87951935324986;(663.76, 742.44);225;2769574.997
(654.55, 735.6);230;2769598.552;Left;Saccade;128.363569647778;252.222393359705;0.179049166170289;0.464239897325517;(493.78625, 553.4575);7.52941564797694;1984.15233514055;371.77634504414;(660.66, 740);227;2769582.849
(652.32, 748.34);241;2769641.735;Left;Fixation;0.447782904082908;1.13135076884786;0.0445066976101657;0.185800267192467;(653.324090909091, 741.154545454546);12.9336963007487;26.6167175746564;3.78065587257071;(654.55, 735.6);231;2769598.552
(519.79, 752.31);250;2769677.067;Left;Saccade;118.373658809188;232.75812993134;0.0947744627327564;0.576899906043947;(488.479166666667, 657.063125);132.589448298121;1972.38391258704;NaN;(652.32, 748.34);242;2769641.735
(514.85, 755.46);252;2769684.919;Left;Fixation;0.47090405011444;1.27346153459431;0.278106988016916;0.296430698407209;(516.275, 754.1225);5.85884800963466;6.1633969068669;2.51322051718542;(519.79, 752.31);251;2769677.067
(507.51, 759.09);256;2769700.622;Left;Saccade;118.628261936731;233.118800910926;0.196550175600771;0.893295607822606;(383.495, 568.16125);8.18855909180611;1835.5892483197;342.884423969431;(514.85, 755.46);253;2769684.919
(474.04, 732.15);277;2769782.993;Left;Fixation;0.560136722335503;1.74658706631134;0.0422056080864764;0.203474863295804;(486.156904761905, 740.730476190476);42.965154485932;65.9271976737433;13.8322801022696;(507.51, 759.09);257;2769700.622
