#GazePositionCoordinates;Int32;Double;EyeLaterality;GazeState;Double;Double;Double;Double;GazePositionCoordinates;Double;Double;Double;GazePositionCoordinates;Int32;Double;
#EndPosition;EndRecordIndex;EndTimeMiliseconds;EyeLaterality;GazeState;MaximalAcceleration;MaximalSpeed;MinimalAcceleration;MinimalSpeed;PositionAveraged;PositionDisplacement;PositionPathLength;PositionVariance;StartPosition;StartRecordIndex;StartTimeMiliseconds;
(840.02, 640.83);4;715285.827;Left;Saccade;132.886478747711;266.308621127905;0.82424593876797;0.901376945732922;(634.99125, 479.42875);16.3816055379197;2136.68397540592;398.647244928161;(854.09, 632.44);1;715269.841
(856.44, 644.62);4;715285.827;Right;Saccade;535.279132359635;1070.8042108621;0.336314364238917;1.61245154965974;(641.1225, 482.3425);4.51632594040783;2143.24528423259;400.598712882192;(853.4, 641.28);1;715269.841
(869.99, 641.72);9;715305.811;Right;Fixation;1.9340815399113;6.20633547272466;0.728179283794891;2.5827891900037;(863.121, 643.354);13.8568575081076;18.9978445092012;4.29041387899694;(856.44, 644.62);5;715285.827
(830.76, 637.71);9;715305.811;Left;Fixation;0.521096761182659;1.74492741823203;0.129788433874903;0.392603323156824;(832.552, 636.76);9.77148913932773;22.9299351668411;4.63337095948988;(840.02, 640.83);5;715285.827
(864.45, 634.1);35;715408.317;Right;Saccade;556.88897193609;1095.18604081681;0.407338208080618;0.623698645180519;(677.485431818182, 510.187522727273);9.42104028226181;13122.2706922726;NaN;(869.99, 641.72);10;715305.811
(830.54, 639.68);33;715400.451;Left;Saccade;138.193209765842;272.151759612569;0.110103137533075;0.269010173677854;(630.928875, 496.722125);1.9822462006521;12772.2157218667;NaN;(830.76, 637.71);10;715305.811
(823.24, 641.69);38;715420.115;Left;Fixation;0.298802524618011;0.917487666166486;0.154576617508077;0.253303570363311;(825.786, 640.443);7.57166428204525;11.4432091117583;2.30488519609964;(830.54, 639.68);34;715400.451
(861.74, 627.57);37;715416.182;Right;Fixation;2.64854695168933;8.43920612380098;2.61595892942487;2.58835855321474;(863.3175, 628.2725);7.07000707213224;11.0275646770157;4.25433261066802;(864.45, 634.1);36;715408.317
(849.61, 668.93);58;715498.769;Right;Saccade;550.046352328302;1081.85906221652;0.242440832772527;0.857029754442717;(663.799166666667, 510.230277777778);43.1020475151702;10815.7165479639;NaN;(861.74, 627.57);38;715416.182
(810.99, 634.67);59;715502.698;Left;Saccade;134.894799746046;265.659983585255;0.0929337113653103;0.31997439108809;(620.24485, 487.5552);14.1188845168449;10453.99878555;NaN;(823.24, 641.69);39;715420.115
(852.95, 673.58);62;715514.484;Right;Fixation;1.32939391225529;3.20099984379886;0.654442140886527;0.733484832835683;(850.3075, 671.87875);5.72521615312479;9.07839701613575;1.44940527242108;(849.61, 668.93);59;715498.769
(805.73, 621.26);61;715510.556;Left;Fixation;0.752318099304494;3.12010036563144;0.659262194840786;0.583400958568498;(807.095, 625.7575);14.4047110349357;14.5510567027954;6.1353533783189;(810.99, 634.67);60;715502.698
(830.29, 638.95);83;715597.495;Left;Saccade;131.379131474431;260.850216659389;0.105955933085427;0.188618043406787;(621.596166666667, 475.053916666667);30.267634529312;10280.4528746448;NaN;(805.73, 621.26);62;715510.556
(523.48, 847.48);108;715697.516;Right;Saccade;551.29693116459;1084.49469754351;0.421463156637001;0.75709972922991;(618.316633779264, 558.942730211817);372.54756864057;19204.0809875765;NaN;(852.95, 673.58);63;715514.484
(839.53, 639.97);87;715613.499;Left;Fixation;0.438726879332343;1.42678205035328;0.263900760745425;0.188533088387623;(835.72, 637.5375);9.29612822631014;14.5513769885094;4.32093456460321;(830.29, 638.95);84;715597.495
(532.8, 794.65);108;715697.516;Left;Saccade;119.757882257597;240.192448354105;0.152660337126595;0.381513059792377;(458.31675, 602.5715625);343.524664762226;7951.60216583081;NaN;(839.53, 639.97);88;715613.499
(544.94, 790.05);121;715749.527;Left;Fixation;0.263598929799162;0.78302276425433;0.0395333991593779;0.0922062821568442;(535.989230769231, 791.411538461538);12.9822802311459;27.0740271379609;3.73331649762311;(532.8, 794.65);109;715697.516
(530.32, 856.87);119;715741.525;Right;Fixation;2.71658625266171;7.83500478621428;0.184429500766361;0.615223536610885;(526.060909090909, 847.153181818182);11.6171295938369;38.3364781124824;4.97811120034349;(523.48, 847.48);109;715697.516
(516.79, 855.11);134;715801.538;Right;Saccade;505.862088770463;1012.14798152246;0.362159373896405;1.30268952555855;(416.997444444444, 683.818166666667);13.6439913515072;6079.69957088626;NaN;(530.32, 856.87);120;715741.525
(555.84, 780.47);133;715797.537;Left;Saccade;120.14514272746;240.536360362108;0.168263758174665;0.405800323746301;(412.784166666667, 590.495);14.5115953637082;5782.24981607239;NaN;(544.94, 790.05);122;715749.527
(561.05, 777.47);144;715841.574;Left;Fixation;0.277772743085544;0.779428449376708;0.0673680917795611;0.190262975904402;(561.231363636364, 778.274545454546);6.01199634065085;18.4992871165142;2.24314062927236;(555.84, 780.47);134;715797.537
(514.93, 827.5);144;715841.574;Right;Fixation;2.76082528422207;9.31896990015525;0.227225947394827;0.741080292545963;(513.92, 838.5365);27.6725802916895;36.823671007775;8.01539278833331;(516.79, 855.11);135;715801.538
(262.31, 811.35);187;716013.871;Right;Saccade;459.033087361928;964.87299604663;0.503413088123003;1.19104995697079;(229.847167748918, 686.456832251082);253.135708464847;10484.647075982;NaN;(514.93, 827.5);145;715841.574
(268.35, 804.52);158;715897.671;Left;Saccade;110.674530801877;225.111929574253;0.295641913828775;0.203145110307497;(262.781988636364, 624.862727272727);293.947261426263;5393.0302684103;NaN;(561.05, 777.47);145;715841.574
(265.57, 801.48);164;715921.712;Left;Fixation;0.652698349179943;1.4766892641165;0.161337572986509;0.227308161446529;(267.586666666667, 802.966666666667);4.11946598480919;23.64877991782;3.27636656886477;(268.35, 804.52);159;715897.671
(265.62, 790.12);168;715937.74;Left;Saccade;104.385984023047;209.359829394176;0.376808631500867;0.933369944840459;(199.15375, 596.37);11.3601100346784;1685.42956405405;315.719529513635;(265.57, 801.48);165;715921.712
(273.21, 796.19);176;715969.795;Left;Fixation;0.441034282902445;1.60537280116552;0.151030531099145;0.309307465363482;(271.373125, 788.901875);9.71869332780905;23.793477691718;2.3290105754921;(265.62, 790.12);169;715937.74
(266.84, 811.74);184;716001.85;Left;Saccade;106.186915589241;212.839148625629;0.169077656541523;0.110514548664501;(203.558125, 603.868125);16.8041482973699;3413.90849611174;NaN;(273.21, 796.19);177;715969.795
(247.9, 775.66);205;716084.91;Left;Fixation;1.10893474295043;2.97427934570812;0.076320014625484;0.26930871271924;(252.397142857143, 789.62380952381);40.749110419738;99.6203678372642;15.8958180169184;(266.84, 811.74);185;716001.85
(275.96, 814.51);193;716037.757;Right;Fixation;1.57581806611173;5.6642828319214;0.336465289390355;2.24617452572144;(271.039166666667, 814.303333333333);14.0109992505888;20.6951224603377;4.1773020705119;(262.31, 811.35);188;716013.871
(562.25, 877.22);220;716143.816;Right;Saccade;445.960277673325;886.509554658042;0.245883057084585;2.50121970246522;(326.860303030303, 821.965113636364);293.077648755411;2165.64593133701;NaN;(275.96, 814.51);194;716037.757
(564.95, 793.08);215;716124.198;Left;Saccade;106.388894756689;210.747360741295;0.13390786905594;0.217460008788738;(368.0825, 705.893);317.528201739625;1939.50018917039;202.633273766018;(247.9, 775.66);206;716084.91
(582.02, 794.98);230;716183.051;Left;Fixation;0.688519584756051;2.33203648342911;0.0718377988319311;0.127726443283827;(580.387, 800.627333333333);17.1754155699359;54.8936594572408;5.44838780964665;(564.95, 793.08);216;716124.198
(579.66, 869.12);230;716183.051;Right;Fixation;2.37157467273121;8.74830840791522;0.409195147220541;1.0852188719332;(572.7615, 870.272);19.2020337464551;31.1155634402776;7.29680868228379;(562.25, 877.22);221;716143.816
(582.35, 795.16);234;716198.746;Left;Saccade;127.648453515013;250.460541875245;0.0656960516491279;0.778841508361969;(435.99125, 594.8825);0.375898922584262;1971.03596443145;368.730545155966;(582.02, 794.98);231;716183.051
(575.5, 878.93);240;716222.287;Right;Saccade;535.535733369138;1051.37540170008;0.478519717870125;0.895544527089527;(458.073125, 690.376041666667);10.6555947745773;4203.57370817968;NaN;(579.66, 869.12);231;716183.051
(580.58, 801.31);236;716206.593;Left;Fixation;0.300359909524637;1.3226913461257;0.246106668257731;0.524514041203517;(580.9975, 797.1775);6.39964061490953;7.24790942581199;1.79256460158331;(582.35, 795.16);235;716198.746
(584.89, 804.46);240;716222.287;Left;Saccade;128.64093876881;252.49690790542;0.349011177135206;0.238715977947222;(436.96875, 601.18625);5.33840800239173;1985.72533324115;370.973879834283;(580.58, 801.31);237;716206.593
(583.49, 802.71);258;716293.882;Left;Fixation;0.490489988416631;1.51825294752909;0.0287826358423393;0.114929064918977;(591.098333333333, 807.644722222222);2.24109348310148;53.3441758367664;6.11624715758675;(584.89, 804.46);241;716222.287
(566.97, 880.87);256;716285.897;Right;Fixation;2.44910315271401;9.55843083356264;0.244161256029137;0.605309838016875;(574.3309375, 878.269375);8.74782830192727;55.1161641656167;5.4046301470532;(575.5, 878.93);241;716222.287
