#GazePositionCoordinates;Int32;Double;EyeLaterality;GazeState;Double;Double;Double;Double;GazePositionCoordinates;Double;Double;Double;GazePositionCoordinates;Int32;Double;
#EndPosition;EndRecordIndex;EndTimeMiliseconds;EyeLaterality;GazeState;MaximalAcceleration;MaximalSpeed;MinimalAcceleration;MinimalSpeed;PositionAveraged;PositionDisplacement;PositionPathLength;PositionVariance;StartPosition;StartRecordIndex;StartTimeMiliseconds;
(1061.06, 738.65);5;939739.068;Right;Saccade;647.073460914902;1294.70621968847;0.490654780768488;2.1936499264925;(852.751, 589.358);10.672492679782;2597.37794680266;415.249016045056;(1071.01, 734.79);1;939719.063
(1088.49, 762.53);5;939739.068;Left;Saccade;166.300505173959;332.737781058142;0.0897052288306284;0.577701791128468;(817.74125, 572.50375);4.10329136182166;2667.60168782936;499.559758803063;(1090.2, 766.26);2;939723.064
(1094.25, 759.25);23;939811.084;Left;Fixation;0.305733377780532;1.06923161662945;0.0281109427700523;0.0825172407849016;(1087.89444444444, 760.706111111111);6.62842364367273;33.0189317055248;4.25094688416485;(1088.49, 762.53);6;939739.068
(1074.06, 736.04);22;939807.083;Right;Fixation;1.60213066825821;5.53479900267385;0.159842808849117;1.08074048688854;(1070.37588235294, 732.377941176471);13.2594155225636;49.7695735267205;8.42125972885872;(1061.06, 738.65);6;939739.068
(812.05, 711.07);48;939910.263;Right;Saccade;610.627652704073;1292.50828546667;0.588669049636534;1.02489023802552;(664.422572727273, 562.391531818182);263.197152340218;13362.3925625083;NaN;(1074.06, 736.04);23;939807.083
(837.98, 736.53);48;939910.263;Left;Saccade;154.257905372672;331.179178617092;0.087673085923734;0.390840085013715;(653.980555555556, 569.527916666667);257.275166504659;13705.9465795656;NaN;(1094.25, 759.25);24;939811.084
(840.46, 723.61);67;939984.878;Left;Fixation;0.16389309294131;0.672100086058845;0.00393782094342528;0.0407435701550659;(839.026315789474, 732.55);13.1558656119618;23.2270772400829;4.16264259128036;(837.98, 736.53);49;939910.263
(812.12, 695.2);66;939980.951;Right;Fixation;0.898601985689035;4.57983624161394;0.161956492142135;0.718470597867515;(816.805833333333, 700.870277777778);15.8701543785812;31.0839193785508;6.42184529644119;(812.05, 711.07);49;939910.263
(812.37, 697.48);91;940079.129;Right;Saccade;544.424801678974;1069.79411500531;0.131087727793749;0.460434577328889;(612.9238, 525.295325);2.29366518916774;12770.7154919133;NaN;(812.12, 695.2);67;939980.951
(827.65, 727.71);91;940079.129;Left;Saccade;143.611962032684;282.329175534663;0.0530067812370509;0.119246827173267;(623.214791666667, 542.763333333333);13.4501338283305;13241.603537571;NaN;(840.46, 723.61);68;939984.878
(829.06, 732.04);106;940138.763;Left;Fixation;0.277901825127811;0.736040869256767;0.0440382082549653;0.100056259184691;(830.341666666667, 729.249666666667);4.55378963062626;19.5689244399388;2.17523970275395;(827.65, 727.71);92;940079.129
(799.98, 700.25);104;940130.763;Right;Fixation;0.962548700066654;2.94823676118447;0.228913629924384;0.657951365983806;(807.232692307692, 695.385769230769);12.6958654687264;27.1743331088103;4.71645000196811;(812.37, 697.48);92;940079.129
(629.84, 818.21);130;940234.813;Right;Saccade;534.425644272662;1069.45535956392;0.311388021606484;1.34450734471779;(508.005398148148, 617.901444444444);207.03183619917;12500.2807153291;NaN;(799.98, 700.25);105;940130.763
(614.42, 852.62);130;940234.813;Left;Saccade;138.320381714541;276.683529427124;0.088375088401648;0.17818240741187;(481.112694444444, 630.574861111111);246.190710628976;12863.8883994858;NaN;(829.06, 732.04);107;940138.763
(642.13, 819.28);147;940302.887;Right;Fixation;1.10246278224233;4.24068390710746;0.179775280898646;0.270185121722107;(634.232647058824, 821.625);12.3364905868727;34.5193876541586;5.77432887202679;(629.84, 818.21);131;940234.813
(621.98, 865.01);149;940310.896;Left;Fixation;0.341580330571942;1.13028112224778;0.0249470845296973;0.146870823169405;(620.576842105263, 858.299736842105);14.5143274043271;39.7381126318004;3.59346769973915;(614.42, 852.62);131;940234.813
(716.22, 826.84);215;940575.107;Right;Saccade;539.508263290962;1084.66863718833;0.141534730340899;0.586941223633116;(522.974017015392, 654.232247995831);74.4747051017995;32137.4734338813;NaN;(642.13, 819.28);148;940302.887
