#GazePositionCoordinates;Int32;Double;EyeLaterality;GazeState;Double;Double;Double;Double;GazePositionCoordinates;Double;Double;Double;GazePositionCoordinates;Int32;Double;
#EndPosition;EndRecordIndex;EndTimeMiliseconds;EyeLaterality;GazeState;MaximalAcceleration;MaximalSpeed;MinimalAcceleration;MinimalSpeed;PositionAveraged;PositionDisplacement;PositionPathLength;PositionVariance;StartPosition;StartRecordIndex;StartTimeMiliseconds;
(600.35, 395.46);11;260218.845;Left;Blink;NaN;NaN;NaN;NaN;(0, 0);NaN;NaN;NaN;(540.35, 395.78);0;260018.474
(599.81, 414.72);19;260352.422;Right;Blink;NaN;NaN;NaN;NaN;(0, 0);NaN;NaN;NaN;(560.75, 402.1);0;260018.474
(620.42, 398.14);18;260335.725;Left;Fixation;0.0928465245313639;0.912131843843844;0.0356535741555259;0.0581471245775982;(599.782142857143, 400.901428571429);20.248143124741;77.9942016717615;10.6072526241116;(600.35, 395.46);12;260218.845
(814.04, 404.61);26;260469.298;Left;Saccade;5.23468444096303;43.8898094431044;0.0300075925706725;0.317325660110776;(586.21875, 350.0375);193.728070500896;1684.30877436273;NaN;(620.42, 398.14);19;260335.725
(855.54, 493.48);38;260669.658;Right;Saccade;114.600574667268;963.600906236602;0.268260867545388;0.913509715328799;(638.690138888889, 388.001944444444);265.978921345282;3686.56041136097;NaN;(601.83, 413.63);19;260335.725
(823.05, 444.74);32;260569.478;Left;Fixation;0.0804774375450598;1.16346323130288;0.0361315668475321;0.356286203057695;(819.2125, 423.0425);41.1290286780517;69.8060296117942;9.87818817612857;(814.04, 404.61);27;260469.298
(839.78, 463.62);36;260636.265;Left;Saccade;6.76957049894036;56.8353642336579;0.00834183360475303;0.411333888332217;(621.27875, 340.8825);25.2259251564735;1904.42626188705;351.378571379854;(823.05, 444.74);33;260569.478
(889.26, 689.17);47;260819.927;Left;Fixation;0.347940630943169;6.84507023116942;0.000936069481915947;0.0819806922544374;(866.679090909091, 484.782272727273);230.913561533315;268.029864772335;30.0567472153531;(839.78, 463.62);37;260636.265
(883.44, 495.86);44;260769.838;Right;Fixation;0.415750956238733;9.34516987539547;0.0729613960743691;1.69070991006737;(871.961666666667, 496.613333333333);28.0013285399105;31.3323653028508;8.39136615973643;(855.54, 493.48);39;260669.658
(914.49, 664.11);52;260903.411;Right;Saccade;135.121493085319;1128.12900171035;0.120602473846613;1.89190380305126;(788.073125, 536.650625);171.091101463519;2441.26144730069;245.246664047489;(883.44, 495.86);45;260769.838
(898.38, 656.01);51;260886.714;Left;Saccade;8.04178052876615;67.4816957717252;0.418604996316457;0.259161990175091;(671.4325, 504.9125);34.391277964042;2250.92706335866;421.876056506862;(889.26, 689.17);48;260819.927
(911.2, 647.79);61;261053.677;Left;Fixation;0.0634622050214954;0.675621961807052;0.0055624315736314;0.207527278648413;(911.079, 650.846);15.2289461224341;59.6052377620534;6.45414049072832;(898.38, 656.01);52;260886.714
(932.23, 664.26);60;261036.984;Right;Fixation;0.43932568215796;6.49130187250607;0.0299454991914479;1.77293541901561;(929.08375, 663.541875);17.7406341487558;32.8035225956072;5.97098181389494;(914.49, 664.11);53;260903.411
(923.14, 472.95);69;261187.219;Right;Saccade;124.970658782222;1045.07990187354;0.11133534519193;0.465295604965259;(824.813888888889, 470.796111111111);191.525831678132;2289.88867222539;234.753568494324;(932.23, 664.26);61;261036.984
(904.76, 457.08);66;261137.143;Left;Saccade;7.24793465247794;60.8880237962446;0.00786045629410128;0.241028784933321;(726.244, 417.405);190.818703747824;2245.8819794698;358.245745692357;(911.2, 647.79);62;261053.677
(912.19, 431.73);76;261304.043;Left;Fixation;0.077096610234973;0.772889905344986;0.0042766706928293;0.0292871937440037;(904.5605, 436.3155);26.4164229221142;62.8985181223798;9.63330963526939;(904.76, 457.08);67;261137.143
(918.41, 466.69);74;261270.665;Right;Fixation;0.31765584016436;3.47972700078604;0.0219995922471897;1.93341666487073;(919.921, 469.42);7.84604996160489;13.7686739682149;2.66862085412857;(923.14, 472.95);70;261187.219
(849.38, 513.24);105;261788.03;Right;Saccade;123.537547180083;1031.45852432369;0.0411050941006158;1.31041978007047;(801.022872670807, 448.069549689441);83.2588938192191;4289.75027850262;NaN;(918.41, 466.69);75;261270.665
(917.8, 438.62);80;261370.8;Left;Saccade;7.25835624116262;60.5817397159966;0.0381686703519912;0.0911193380415796;(686.25375, 323.59125);8.88505486758516;2035.46808948069;378.375036424164;(912.19, 431.73);77;261304.043
(845.7, 528.66);91;261554.381;Left;Fixation;0.454487701140589;7.51631288242539;0.0368530414575036;0.226563854722107;(859.529090909091, 480.045454545455);115.349952752483;362.46559080279;64.9619351111959;(917.8, 438.62);81;261370.8
(821.14, 523.77);95;261621.138;Left;Saccade;7.03145962178039;58.7276533977107;0.229305081330653;0.678129361553243;(618.5, 399.01875);25.0420785878489;1995.14381403803;371.053194693311;(845.7, 528.66);92;261554.381
(833.16, 442.52);120;262038.37;Left;Fixation;0.0690556572133913;0.743690087418005;0.00473997013819568;0.119722514737191;(840.2236, 480.9538);82.1342979515866;143.405189481165;24.477814338538;(821.14, 523.77);96;261621.138
(842.46, 520.09);120;262038.37;Right;Fixation;1.0538706379955;9.36096148907801;0.0462896708390282;0.411825205639409;(839.244666666667, 507.495666666667);9.73698618670067;70.4142881065729;5.95091292611394;(849.38, 513.24);106;261788.03
(842.64, 521.95);124;262105.14;Right;Saccade;118.69159881344;992.239467568187;0.484591327726789;1.14825955254021;(631.67, 391.1825);1.8686893802877;1984.21764491471;371.353460873978;(842.46, 520.09);121;262038.37
